index,movie_id,title,genres,overview,keywords,runtime,origin_country,popularity,vote_count,vote_average,production_companies,release_date,budget,cast,director
1276,3604,Flash Gordon,"['Science Fiction', 'Adventure', 'Action']",A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,"['fighter', 'emperor', 'solar eclipse', 'prince', 'deception', 'alien planet', 'duel', 'scientist', 'space opera', 'flash gordon', 'evil dictator', 'action hero', 'floating city', 'giant forest']",111,['US'],2.8435,1014,6.2,"['Starling Films', 'Universal Pictures', 'Famous Films Productions', 'Flash Gordon Productions', 'DDL Cinematografica']",1980-09-01,35000000,"['Sam J. Jones', 'Melody Anderson', 'Max von Sydow', 'Chaim Topol']",Mike Hodges
1277,3635,Girl with a Pearl Earring,"['Drama', 'Romance']","This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.","['based on novel or book', 'painting', 'butcher', 'painter', 'biography', 'holland', 'maid', 'period drama', 'earring', '17th century', 'dutch history', 'year 1665']",101,['GB'],1.516,1406,6.613,"['Archer Street Productions', 'Delux Productions', 'Pathé', 'Wild Bear Films']",2003-12-12,10500000,"['Scarlett Johansson', 'Colin Firth', 'Tom Wilkinson', 'Cillian Murphy']",Peter Webber
1278,3638,No Reservations,"['Comedy', 'Romance', 'Drama']","Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.","['new love', 'funeral', 'loss of loved one', 'italy', 'competition', 'cooking', 'mother role', 'bars and restaurants', 'restaurant', 'chef', 'perfectionist', 'fine dining']",104,"['AU', 'US']",2.8426,1407,6.676,"['Castle Rock Entertainment', 'Storefront Pictures', 'Village Roadshow Pictures', 'WV Films III', 'Warner Bros. Pictures']",2007-06-15,28000000,"['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin', 'Patricia Clarkson']",Scott Hicks
1279,3682,54,"['Drama', 'Music']","Shane O'Shea, a Jersey boy with big dreams, crosses the river in hopes of finding another, more exciting life at Studio 54. When Steve Rubell, the mastermind behind the infamous disco plucks Shane from the sea of faces clamoring to get inside his club, Shane not only gets his foot in the door, but lands a coveted job behind the bar - and a front-row ticket to the most legendary party on the planet.","['new york city', 'love triangle', '1970s', 'fbi', 'nightclub', 'bartender', 'celebrity', 'aspiring singer', 'money', 'busboy', 'drugs', 'disco', 'hedonism', 'club', 'tax evasion', 'party']",93,['US'],1.2874,491,5.857,"['Dollface', 'Redeemable Features', 'FilmColony', 'Miramax']",1998-08-28,13000000,"['Ryan Phillippe', 'Mike Myers', 'Salma Hayek Pinault', 'Breckin Meyer']",Mark Christopher
1280,3683,Flags of Our Fathers,"['War', 'Drama', 'History']","There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen - John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes - who fought in the battle to take Iwo Jima from the Japanese.","['dying and death', 'japan', 'world war ii', 'pacific', 'pacific war', 'iwo jima', 'aftercreditsstinger', 'duringcreditsstinger', '1940s']",135,['US'],3.1609,1893,6.9,"['DreamWorks Pictures', 'Amblin Entertainment', 'Malpaso Productions', 'Warner Bros. Pictures']",2006-10-19,90000000,"['Ryan Phillippe', 'Jesse Bradford', 'Adam Beach', 'John Benjamin Hickey']",Clint Eastwood
1281,3763,Onibaba,['Horror'],"While her son, Kichi, is away at war, a woman and her daughter-in-law survive by killing samurai who stray into their swamp, then selling whatever valuables they find. Both are devastated when they learn that Kichi has died, but his wife soon begins an affair with a neighbor who survived the war, Hachi. The mother disapproves and, when she can't steal Hachi for herself, tries to scare her daughter-in-law with a mysterious mask from a dead samurai.","['japan', 'samurai', 'jealousy', 'desertion', 'hold-up robbery', 'bamboo hut', 'survival', 'murder', 'black and white', 'demon', 'jidaigeki', 'sengoku period', '14th century']",105,['JP'],1.7643,437,7.7,['Kindai Eiga Kyokai'],1964-11-21,0,"['Nobuko Otowa', 'Jitsuko Yoshimura', 'Kei Satō', 'Jūkichi Uno']",Kaneto Shindō
1282,3766,The Lady from Shanghai,"['Mystery', 'Crime', 'Thriller']",A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,"['new york city', 'shanghai, china', 'court', 'aquarium', 'san francisco, california', 'yacht', 'insurance fraud', 'romantic rivalry', 'blonde', 'film noir']",87,['US'],0.853,687,7.4,"['Mercury Productions', 'Columbia Pictures']",1947-12-24,2300000,"['Rita Hayworth', 'Orson Welles', 'Everett Sloane', 'Glenn Anders']",Orson Welles
1283,3767,Gilda,"['Romance', 'Drama', 'Thriller']","A gambler discovers an old flame while in Argentina, but she's married to his new boss.","['jealousy', 'casino', 'penalty', 'nightclub', 'buenos aires, argentina', 'tricks', 'patent', 'film noir', 'argentina', 'extramarital affair']",110,['US'],1.6795,602,7.5,['Columbia Pictures'],1946-04-25,2000000,"['Rita Hayworth', 'Glenn Ford', 'George Macready', 'Joseph Calleia']",Charles Vidor
1284,3777,Throne of Blood,"['Drama', 'History']","Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.","['japan', 'samurai', 'based on novel or book', 'prophecy', 'castle', 'ambition', 'betrayal', 'ghost', 'jidaigeki', 'sengoku period', 'feudal lord', 'feudal japan']",108,['JP'],1.8548,909,7.916,['TOHO'],1957-01-15,0,"['Toshirō Mifune', 'Isuzu Yamada', 'Takashi Shimura', 'Akira Kubo']",Akira Kurosawa
1285,3780,Red Beard,['Drama'],"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels in numerous ways, but Red Beard proves a wise and patient teacher. He gradually introduces his student to the unglamorous side of the profession, ultimately assigning him to care for a prostitute rescued from a local brothel.","['uniform', 'career', 'small town', 'japan', 'brothel', 'heal', 'lunatic asylum', 'rural area', 'clinic', 'doctor', 'psychiatrist', 'intern', 'jidaigeki', 'edo period']",185,['JP'],1.6788,378,8.1,"['TOHO', 'Kurosawa Production']",1965-04-03,0,"['Toshirō Mifune', 'Yūzō Kayama', 'Tsutomu Yamazaki', 'Reiko Dan']",Akira Kurosawa
1286,3782,Ikiru,['Drama'],"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.","['dying and death', 'japan', 'bureaucracy', 'age difference', 'praise', 'office', 'night life', 'sense of life', 'playground', 'obsequies', 'swing', 'loneliness', 'office politics', 'black and white', 'infatuation', 'wake', 'public works', 'bureaucrat', 'thoughts of retirement', 'terminal cancer', 'city park', 'civil servant', 'monotonous life', 'accomplishments', 'office gossip']",143,['JP'],3.367,1214,8.3,['TOHO'],1952-10-09,0,"['Takashi Shimura', 'Haruo Tanaka', 'Nobuo Kaneko', 'Bokuzen Hidari']",Akira Kurosawa
1287,3784,Frankie and Johnny,"['Drama', 'Romance', 'Comedy']","When Johnny is released from prison following a forgery charge, he quickly lands a job as a short-order cook at a New York diner. Following a brief fling with waitress Cora, he develops an attraction for Cora's friend and fellow waitress Frankie. While Frankie resists Johnny's charms initially, she eventually relents when her best friend, Tim, persuades her to give Johnny a chance.","['new york city', 'waitress', 'ex-detainee', 'cooking', 'restaurant', 'diner', 'greek', 'love', 'city life']",118,['US'],2.1938,598,6.778,['Paramount Pictures'],1991-10-11,29000000,"['Al Pacino', 'Michelle Pfeiffer', 'Héctor Elizondo', 'Nathan Lane']",Garry Marshall
1288,3870,1900,"['Drama', 'History']","The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.","['epic', 'italy', 'resistance', 'fascism', 'peasant', 'world war ii', 'execution', 'brutality', 'death', 'catholicism', 'land owner', 'communism', 'class struggle']",316,['IT'],1.415,653,7.809,"['Les Productions Artistes Associés', 'Artemis Film', 'PEA']",1976-08-28,9000000,"['Robert De Niro', 'Gérard Depardieu', 'Dominique Sanda', 'Stefania Sandrelli']",Bernardo Bertolucci
1289,3877,Things We Lost in the Fire,['Drama'],"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.","['luxury', 'funeral', 'loss of loved one', 'widow', 'heroin', 'sadness', 'junkie', 'beauty', 'charity', 'substitute', 'best friend', 'woman director', 'anxious', 'cautionary', 'dramatic', 'apathetic', 'appreciative', 'complicated', 'enraged', 'tragic']",113,['US'],0.7374,362,6.63,"['Neal Street Productions', 'DreamWorks Pictures']",2007-09-26,16000000,"['Halle Berry', 'Benicio del Toro', 'David Duchovny', 'Alison Lohman']",Susanne Bier
1290,3902,I'm Not There,"['Drama', 'Music']","Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.","[""rock 'n' roll"", 'advancement', 'john f. kennedy', 'success', 'beatnik', 'biography', 'motorcycle crash', 'nostalgic', 'drag', 'complex', 'antagonistic', 'audacious', 'bold', 'wry']",135,['US'],1.2692,735,6.539,"['Endgame Entertainment', 'Killer Films', 'John Wells Productions', 'John Goldwyn Productions', 'VIP Medienfonds 4', 'Rising Star Productions', 'Grey Water Park Productions']",2007-10-01,20000000,"['Christian Bale', 'Cate Blanchett', 'Marcus Carl Franklin', 'Richard Gere']",Todd Haynes
1291,3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation']","In a 19th-century European village, a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride, while his real bride waits bereft in the land of the living.","['skeleton', 'love triangle', 'cheating', 'wedding vows', 'shyness', 'arranged marriage', 'marriage', 'grave', 'villain', 'musical', 'wedding ring', 'money', 'stop motion', 'wedding', 'corpse', 'wedding ceremony', 'playing piano', 'parents', 'macabre', 'dark fantasy', 'ring', 'scoundrel', '19th century', 'underworld', 'romantic', 'ghoulish']",77,['US'],13.4166,9597,7.581,"['Tim Burton Productions', 'LAIKA', 'Patalex Productions', 'Warner Bros. Pictures', 'Will Vinton Studios']",2005-09-12,40000000,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman']",Tim Burton
1292,3980,Critters,"['Comedy', 'Horror', 'Science Fiction']","Carnivorous aliens arrive unannounced at a Kansas family farm; two intergalactic bounty hunters soon follow, determined to blow them off the planet.","['spacecraft', 'small town', 'sheriff', 'bounty hunter', 'sibling relationship', 'cat', 'barn', 'toilet', 'kansas, usa', 'alien', 'creature', 'explosion', 'alien invasion', 'family', 'exploding house', 'brother sister\xa0', 'alien fugitive', 'alien creature']",86,['US'],1.9421,1018,6.467,"['New Line Cinema', 'Smart Egg Pictures', 'Sho Films']",1986-04-11,2000000,"['Dee Wallace', 'M. Emmet Walsh', 'Billy Green Bush', 'Scott Grimes']",Stephen Herek
1293,3981,What Women Want,"['Comedy', 'Romance']","Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.","['telepathy', 'romcom', 'womanizer', 'single father', 'super power', 'teenage daughter', 'misogyny', 'advertising executive', 'woman director', 'female psyche', 'romantic', 'amused', 'appreciative']",127,['US'],5.2696,4080,6.452,"['Paramount Pictures', 'Icon Productions', 'Wind Dancer Films', 'Icon Entertainment International']",2000-12-15,70000000,"['Mel Gibson', 'Helen Hunt', 'Marisa Tomei', 'Alan Alda']",Nancy Meyers
1294,3989,Team America: World Police,"['Adventure', 'Action', 'Comedy']","When North Korean ruler Kim Jong-il orchestrates a global terrorist plot, it's up to the heavily armed, highly specialized Team America unit to stop his dastardly scheme. The group, which has recruited troubled Broadway actor Gary Johnston, not only has to face off against Jong-il, but they must also contend with the Film Actors Guild, a cadre of Hollywood liberals at odds with Team America's 'policing the world' tactics.","['egypt', 'government', 'france', 'paris, france', 'cairo', 'capitalism', 'loss of loved one', 'shotgun', 'war on terror', 'shipwreck', 'patriotism', 'pentagon', 'american dream', 'destroy', 'louvre museum', 'american  way of life', 'panama', 'damage', 'parody', 'failure', 'puppetry', 'eiffel tower, paris', 'global politics', 'mass destruction', 'agents']",98,['US'],1.6563,1918,6.718,"['Paramount Pictures', 'Scott Rudin Productions', 'Parker-Stone Productions']",2004-10-10,32000000,"['Trey Parker', 'Matt Stone', 'Kristen Miller', 'Chelsea Marguerite']",Trey Parker
1295,4011,Beetlejuice,"['Fantasy', 'Comedy']",A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,"['skeleton', 'afterlife', 'calypso', 'supernatural', 'arts', 'halloween', 'haunted house', 'minister', 'possession', 'giant snake', 'surrealism', 'child bride', 'teenage girl', 'gothic', 'death', 'madness', 'dead', 'ghost', 'property', 'mischievous', 'earnest', 'suburban gothic']",92,['US'],7.4342,7969,7.373,['Geffen Pictures'],1988-03-30,15000000,"['Alec Baldwin', 'Geena Davis', 'Winona Ryder', ""Catherine O'Hara""]",Tim Burton
